User Name,tweet_id,created_at,Tweet_text 
Toronto,1104665706493370368,2019-03-10 04:50:02,04:49 EnvCanada ended warning #FreezingRain #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1104491391827234818,2019-03-09 17:17:22,16:17 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1104490625301393425,2019-03-09 17:14:20,16:13 EnvCanada issued warning #FreezingRain #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1104433578786598912,2019-03-09 13:27:39,12:27 EnvCanada ended statement #AirQuality #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1104327549876879362,2019-03-09 06:26:19,05:26 EnvCanada issued statement #AirQuality #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1104079963203035138,2019-03-08 14:02:30,12:46 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1100886927627247616,2019-02-27 18:34:31,17:34 EnvCanada ended warning #Snowfall #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1100491527208480769,2019-02-26 16:23:20,15:19 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1100489815554961408,2019-02-26 16:16:32,15:16 EnvCanada issued warning #Snowfall about 15 cm #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1100362398119223302,2019-02-26 07:50:14,06:47 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1100028809636728833,2019-02-25 09:44:40,08:44 EnvCanada ended advisory #BlowingSnow #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1100020765548793856,2019-02-25 09:12:42,08:12 EnvCanada ended warning #Wind #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1099533024696459266,2019-02-24 00:54:36,23:54 EnvCanada issued advisory #BlowingSnow #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1099523598715367429,2019-02-24 00:17:08,23:12 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1099402118199418880,2019-02-23 16:14:25,15:13 EnvCanada issued warning #Wind #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1098924055602835456,2019-02-22 08:34:46,07:04 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1098481050743902208,2019-02-21 03:14:25,02:14 EnvCanada ended warning #FreezingRain #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1098250762004647936,2019-02-20 11:59:20,10:45 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1098247055833731074,2019-02-20 11:44:37,10:44 EnvCanada issued warning #FreezingRain #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1097594506889912320,2019-02-18 16:31:37,15:18 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1097449814885847040,2019-02-18 06:56:40,05:45 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1097208333638004739,2019-02-17 14:57:06,13:50 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1095871043439337472,2019-02-13 22:23:11,21:22 EnvCanada ended advisory #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1095776101857677314,2019-02-13 16:05:55,15:05 EnvCanada issued advisory #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1095638820664545280,2019-02-13 07:00:25,06:00 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1095580802694479872,2019-02-13 03:09:52,02:03 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1095567872447926279,2019-02-13 02:18:30,01:18 EnvCanada ended warning #WinterStorm #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1095054607649333252,2019-02-11 16:18:58,15:18 EnvCanada issued warning #WinterStorm 15 to 25 cm #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1095054599663300609,2019-02-11 16:18:56,15:18 EnvCanada ended watch #WinterStorm #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1094992876294078465,2019-02-11 12:13:40,10:56 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1094987296028479490,2019-02-11 11:51:29,10:51 EnvCanada issued watch #WinterStorm #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1094554181409619968,2019-02-10 07:10:27,05:48 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1094118487742693376,2019-02-09 02:19:09,01:09 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1093745093545263105,2019-02-08 01:35:25,00:35 EnvCanada ended advisory #Fog #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1093657239112564737,2019-02-07 19:46:19,18:45 EnvCanada issued advisory #Fog #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1093648972701491200,2019-02-07 19:13:28,18:13 EnvCanada ended warning #FreezingRain #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1093619194141253632,2019-02-07 17:15:09,16:14 EnvCanada issued warning #FreezingRain #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1093585277405315072,2019-02-07 15:00:22,14:00 EnvCanada ended advisory #FreezingDrizzle #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1093258579086372864,2019-02-06 17:22:11,16:21 EnvCanada issued advisory #FreezingDrizzle #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1093258577660313609,2019-02-06 17:22:11,16:21 EnvCanada ended warning #FreezingRain #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1093111609940238336,2019-02-06 07:38:11,06:37 EnvCanada ended advisory #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1093111279588425728,2019-02-06 07:36:52,06:36 EnvCanada issued warning #FreezingRain #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1092882699638005764,2019-02-05 16:28:35,15:20 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1092880214089187328,2019-02-05 16:18:42,15:18 EnvCanada issued advisory #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1092735729158053888,2019-02-05 06:44:34,04:49 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1091362176470843394,2019-02-01 11:46:34,10:46 EnvCanada ended warning #ExtremeCold #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1090273851232014336,2019-01-29 11:41:57,10:41 EnvCanada issued warning #ExtremeCold #Toronto #ONStorm https://t.co/Y2BYbOwowr
Toronto,1090177307468328960,2019-01-29 05:18:19,04:17 EnvCanada ended warning #WinterStorm #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1090013028895072256,2019-01-28 18:25:32,17:25 EnvCanada issued warning #WinterStorm about 25 cm #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1090013027531931648,2019-01-28 18:25:31,17:25 EnvCanada ended warning #Snowfall #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1089737417890897920,2019-01-28 00:10:21,22:44 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1089724853014482949,2019-01-27 23:20:25,22:20 EnvCanada issued warning #Snowfall 15 to 20 cm #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1089586148677169152,2019-01-27 14:09:16,12:54 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1089494554301083648,2019-01-27 08:05:18,07:04 EnvCanada ended advisory #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1089456743195860992,2019-01-27 05:35:03,04:34 EnvCanada issued advisory #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1088890906453921797,2019-01-25 16:06:37,15:06 EnvCanada ended advisory #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1088842288233619456,2019-01-25 12:53:25,11:53 EnvCanada issued advisory #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1088215154699964417,2019-01-23 19:21:25,18:21 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1087674494704074752,2019-01-22 07:33:02,06:19 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1087417460444282880,2019-01-21 14:31:40,13:31 EnvCanada ended warning #ExtremeCold #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1086930968366190593,2019-01-20 06:18:31,05:13 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1086653859332845568,2019-01-19 11:57:23,10:57 EnvCanada issued warning #ExtremeCold #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1082514265075011585,2019-01-08 01:48:07,00:47 EnvCanada ended warning #FreezingRain #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1082360446693371904,2019-01-07 15:36:54,14:36 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1082360289486622723,2019-01-07 15:36:16,14:35 EnvCanada issued warning #FreezingRain #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1082020366170669056,2019-01-06 17:05:32,15:30 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1080001383645040641,2019-01-01 03:22:49,02:20 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1079820364014862336,2018-12-31 15:23:31,14:18 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1078505675452497920,2018-12-28 00:19:25,23:18 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1078405175495311360,2018-12-27 17:40:04,16:34 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1063367979889496065,2018-11-16 05:47:37,04:47 EnvCanada ended advisory #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1063009728467517440,2018-11-15 06:04:03,05:03 EnvCanada issued advisory #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1059992706213134336,2018-11-06 22:15:29,21:15 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1059541669618634752,2018-11-05 16:23:14,15:19 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1049645539678130176,2018-10-09 08:59:32,08:59 EnvCanada ended advisory #Fog #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1049422665814040577,2018-10-08 18:13:55,18:13 EnvCanada issued advisory #Fog #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1043349818951839744,2018-09-22 00:02:35,00:02 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1043256561400000517,2018-09-21 17:52:01,17:51 EnvCanada ended watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1043128056234291201,2018-09-21 09:21:23,09:20 EnvCanada issued watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1042856458680000514,2018-09-20 15:22:09,15:15 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1039183236998602758,2018-09-10 12:06:05,12:03 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1038140770287591425,2018-09-07 15:03:42,14:57 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1037540913814425600,2018-09-05 23:20:05,23:19 EnvCanada ended watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1037405360116645890,2018-09-05 14:21:26,14:21 EnvCanada issued watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1036293376994430977,2018-09-02 12:42:49,12:39 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1036278942389469184,2018-09-02 11:45:27,11:42 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1034972386444107776,2018-08-29 21:13:40,21:13 EnvCanada ended warning #Heat #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1033797605019590662,2018-08-26 15:25:30,15:25 EnvCanada issued warning #Heat #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1032055296762552320,2018-08-21 20:02:12,20:01 EnvCanada ended watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1032025701610868736,2018-08-21 18:04:36,18:04 EnvCanada ended warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1032012750434840577,2018-08-21 17:13:08,17:12 EnvCanada issued warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1031916607117946881,2018-08-21 10:51:05,10:50 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1031916413466935297,2018-08-21 10:50:19,10:49 EnvCanada issued watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1031745853566930944,2018-08-20 23:32:35,23:27 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1030710571023392768,2018-08-18 02:58:44,02:57 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1030646061050814464,2018-08-17 22:42:24,22:42 EnvCanada ended warning #Rainfall #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1030547498484604930,2018-08-17 16:10:44,16:10 EnvCanada issued warning #Rainfall #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1027720607809581056,2018-08-09 20:57:41,20:57 EnvCanada ended watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1027604312485068800,2018-08-09 13:15:34,13:15 EnvCanada issued watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOwowr
Toronto,1027376545437024259,2018-08-08 22:10:30,22:10 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1027250896961511424,2018-08-08 13:51:13,13:44 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1027032289778253824,2018-08-07 23:22:33,23:20 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1027003527393107974,2018-08-07 21:28:16,21:21 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1026657787265404928,2018-08-06 22:34:25,22:33 EnvCanada ended warning #Heat #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1026588820802887682,2018-08-06 18:00:22,17:59 EnvCanada ended watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1026564868588101632,2018-08-06 16:25:11,16:24 EnvCanada ended warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1026539274047504385,2018-08-06 14:43:29,14:43 EnvCanada issued warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1026478390696714240,2018-08-06 10:41:34,10:41 EnvCanada issued watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1025824017561911297,2018-08-04 15:21:19,15:20 EnvCanada issued warning #Heat #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1024035073673322501,2018-07-30 16:52:41,16:52 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1022591132436520960,2018-07-26 17:14:59,17:14 EnvCanada ended watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1022589539951566849,2018-07-26 17:08:39,17:08 EnvCanada ended warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1022564441332826112,2018-07-26 15:28:55,15:28 EnvCanada issued warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1022492315456339969,2018-07-26 10:42:19,10:41 EnvCanada issued watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1019141009245122560,2018-07-17 04:45:25,04:45 EnvCanada ended warning #Heat #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1019038658580631552,2018-07-16 21:58:43,21:58 EnvCanada ended watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1019002498118553600,2018-07-16 19:35:02,19:34 EnvCanada ended warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1018991570069180417,2018-07-16 18:51:36,18:51 EnvCanada issued warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1018964757687267328,2018-07-16 17:05:04,17:04 EnvCanada ended warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1018936372219047937,2018-07-16 15:12:16,15:12 EnvCanada issued warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1018925137268215808,2018-07-16 14:27:38,14:27 EnvCanada ended warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1018915347280392193,2018-07-16 13:48:43,13:48 EnvCanada issued warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1018898421640564739,2018-07-16 12:41:28,12:41 EnvCanada issued watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1018213609879547904,2018-07-14 15:20:16,15:19 EnvCanada issued warning #Heat #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1015117957666672640,2018-07-06 02:19:15,02:18 EnvCanada ended warning #Heat #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1015082474114879494,2018-07-05 23:58:15,23:57 EnvCanada ended watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1014907398274928640,2018-07-05 12:22:34,12:22 EnvCanada issued watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1013885272759635969,2018-07-02 16:41:00,16:37 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1013879280583966720,2018-07-02 16:17:12,16:13 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1012419823077380097,2018-06-28 15:37:50,15:35 EnvCanada ended statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1012416439112884224,2018-06-28 15:24:23,15:24 EnvCanada issued warning #Heat #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1011695356432846848,2018-06-26 15:39:04,15:29 EnvCanada issued statement #Weather #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1008831906421583873,2018-06-18 18:00:44,18:00 EnvCanada ended watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1008831230568292358,2018-06-18 17:58:03,17:57 EnvCanada ended warning #Heat #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1008750726380695553,2018-06-18 12:38:09,12:37 EnvCanada ended warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1008740654707601408,2018-06-18 11:58:08,11:57 EnvCanada issued warning #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1008724674279280640,2018-06-18 10:54:38,10:54 EnvCanada issued watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1008517306836815872,2018-06-17 21:10:37,21:10 EnvCanada ended statement #AirQuality #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1008335166253752320,2018-06-17 09:06:52,09:06 EnvCanada issued statement #AirQuality #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1008065454135443457,2018-06-16 15:15:07,15:14 EnvCanada issued warning #Heat #Toronto #ONStorm https://t.co/Y2BYbOeNET
Toronto,1007009014818004992,2018-06-13 17:17:13,17:16 EnvCanada ended watch #Thunderstorms #Toronto #ONStorm https://t.co/Y2BYbOeNET
OPP GTA Traffic,1159442408293224448,2019-08-08 08:33:06,COLLISION: #Hwy400 SB at Finch - Collision blocking 5 lanes. ^kw
OPP GTA Traffic,1159339823318085634,2019-08-08 01:45:28,CLEARED: COLLISION: #Hwy403 WB west of Waterdown Rd #Burlington - All lanes open ^sg
OPP GTA Traffic,1159319465118633984,2019-08-08 00:24:34,"COLLISION: #Hwy403 WB west of Waterdown Rd #Burlington - 2 vehicles, lanes blocked. #OPP on scene ^sg"
OPP GTA Traffic,1159297612975157259,2019-08-07 22:57:44,CLEARED: COLLISION: #Hwy400 SB just north of Sheppard Ave - All lanes open. ^sg
OPP GTA Traffic,1159277935649525760,2019-08-07 21:39:32,"COLLISION: #Hwy400 SB just north of Sheppard Ave - 4 vehicles, middle lane blocked. Emergency services attending. ^sg"
OPP GTA Traffic,1159255531657342976,2019-08-07 20:10:31,CLEARED: COLLISION: #Hwy401 EB Collectors at Weston - All lanes clear ^sg
OPP GTA Traffic,1159208554517147650,2019-08-07 17:03:51,COLLISION: #Hwy401 EB Collectors at Weston - 2 vehicles blocking right lane ^jp
OPP GTA Traffic,1159181511016558602,2019-08-07 15:16:23,CLEARED Collision: #QEW Toronto bound before North Shore ^jp
OPP GTA Traffic,1159142472234274823,2019-08-07 12:41:15,COLLISION: #QEW Toronto bound before North Shore - 3 vehicles blocking left lanes ^jp
OPP GTA Traffic,1159136278933377025,2019-08-07 12:16:39,CLEARED Collision: #QEW Toronto bound on the #BurlingtonSkyway -  Vehicles removed ^jp
OPP GTA Traffic,1159126320179294209,2019-08-07 11:37:04,COLLISION: #QEW Toronto bound on the #BurlingtonSkyway - 2 vehicles blocking left lane ^jp
OPP GTA Traffic,1159070449357266944,2019-08-07 07:55:04,CLEARED Collision: #Hwy410 NB before Bouvaird - Vehicles removed ^jp
OPP GTA Traffic,1159057962184454144,2019-08-07 07:05:27,COLLISION: #Hwy410 NB before Bouvaird - Vehicles blocking 2 lanes ^jp
OPP GTA Traffic,1158905367272853505,2019-08-06 20:59:05,CLEARED: COLLISION: #Hwy403 EB at Sunnyridge Rd #Hamilton - Lanes are now clear. ^sg
OPP GTA Traffic,1158892835090964480,2019-08-06 20:09:17,"COLLISION: #Hwy403 EB at Sunnyridge Rd #Hamilton - 2 vehicles, right lane blocked. ^sg"
OPP GTA Traffic,1158880392277090304,2019-08-06 19:19:51,CLEARED: COLLISION: #Hwy401 EB Coll east of Allen Rd - Lanes reopened. ^sg
OPP GTA Traffic,1158876181237817344,2019-08-06 19:03:07,"COLLISION: #Hwy401 EB Coll east of Allen Rd - 2 vehicles, 2 left lanes blocked. ^sg"
OPP GTA Traffic,1158853436923940866,2019-08-06 17:32:44,@HamiltonPolice CLEARED:COLLISION: #Hwy6 N and #Hwy5 #Flamborough - ^ag
OPP GTA Traffic,1158853295152214017,2019-08-06 17:32:10,CLEARED:COLLISION: #Hwy400 SB approaching Duckworth St #Barrie  ^ag
OPP GTA Traffic,1158843579231588355,2019-08-06 16:53:34,COLLISION: #Hwy401 EB Collectors just after Jane St  - 2 vehicles blocking the centre lane. ^ag
OPP GTA Traffic,1158837345216552961,2019-08-06 16:28:47,CLEARED:COLLISION: #Hwy400 SB ramp to #Hwy401 WB  ^ag
OPP GTA Traffic,1158836482259521538,2019-08-06 16:25:22,COLLISION: #Hwy6 N and #Hwy5 #Flamborough - Vehicles blocking the left lane at the intersection. @HamiltonPolice on scene. ^ag
OPP GTA Traffic,1158834009130053632,2019-08-06 16:15:32,CLEARED:COLLISION: #Hwy401 WB Express approaching Yonge St ^ag
OPP GTA Traffic,1158829941355687939,2019-08-06 15:59:22,COLLISION: #Hwy401 WB Express approaching Yonge St- 3 vehicles blocking the left lane. ^ag
OPP GTA Traffic,1158827629937606656,2019-08-06 15:50:11,COLLISION: #Hwy400 SB approaching Duckworth St #Barrie - 3 vehicles blocking the left lane. ^ag
OPP GTA Traffic,1158823885539815424,2019-08-06 15:35:18,COLLISION: #Hwy400 SB ramp to #Hwy401 WB  - 2 vehicles blocking the left lane of the ramp. ^ag
OPP GTA Traffic,1158823094993215489,2019-08-06 15:32:10,TRAFFIC HAZARD: #Hwy400 SB approaching Essa Rd #Barrie  - Right lane blocked due washed out shoulder. Minor delays through the area. ^ag
OPP GTA Traffic,1158821300376350721,2019-08-06 15:25:02,CLEARED: COLLISION: #Hwy403 EB approaching Aberdeen  #HamOnt - All lanes are OPEN. ^ag
OPP GTA Traffic,1158820535683473408,2019-08-06 15:22:00,CLEARED:COLLISION: #QEW Toronto bound at Netherby #FortErie  ^ag
OPP GTA Traffic,1158799328317759489,2019-08-06 13:57:43,UPDATE: COLLISION: #Hwy403 EB approaching Aberdeen  #HamOnt - Right lane remains blocked while crews continue clean up. ^ag
OPP GTA Traffic,1158796193029349385,2019-08-06 13:45:16,COLLISION: #Hwy401 WB just after Mavis Rd -3 vehicles blocking the left lane. ^ag
OPP GTA Traffic,1158791089110867968,2019-08-06 13:24:59,COLLISION: #QEW Toronto bound at Netherby #FortErie - 2 vehicles. #OPP on scene. ^ag
OPP GTA Traffic,1158774489456488457,2019-08-06 12:19:01,@MississaugaFES CLEARED Vehicle Fire: #Hwy407 EB approaching Winston Churchill Blvd ^jp
OPP GTA Traffic,1158770635902001152,2019-08-06 12:03:43,CLEARED Collision: #Hwy401 EB Express at Islington Ave - Vehicles removed ^jp
OPP GTA Traffic,1158761061857857537,2019-08-06 11:25:40,COLLISION: #Hwy401 EB Express at Islington Ave - 2 vehicles blocking the left lane. #OPP on scene. ^ag
OPP GTA Traffic,1158759605704581121,2019-08-06 11:19:53,VEHICLE FIRE: #Hwy407 EB approaching Winston Churchill Blvd - Single vehicle on the right shoulder @MississaugaFES on scene. ^ag
OPP GTA Traffic,1158759281581318144,2019-08-06 11:18:36,TRAFFIC HAZARD: #Hwy401 EB off ramp to Yonge St - Disabled tractor trailer blocking an off ramp lane. ^ag
OPP GTA Traffic,1158756853473583105,2019-08-06 11:08:57,@Toronto_Fire CLEARED:COLLISION: #Hwy400 SB approaching Finch Ave ^ag
OPP GTA Traffic,1158748670956834817,2019-08-06 10:36:26,COLLISION: #Hwy400 SB approaching Finch Ave - Centre lanes remain blocked. @Toronto_Fire on scene. ^ag https://t.co/t9ZR9EuUbp
OPP GTA Traffic,1158746707347292161,2019-08-06 10:28:38,COLLISION: #Hwy400 SB approaching Finch Ave - 2 vehicles blocking the centre lane. ^ag
OPP GTA Traffic,1158732772254584832,2019-08-06 09:33:15,CLEARED:COLLISION: #Hwy427 SB approaching #Hwy401  ^ag
OPP GTA Traffic,1158731426575110144,2019-08-06 09:27:54,@MississaugaFES CLEARED:COLLISION: #Hwy403 EB just after Erin Mills Pkwy ^ag
OPP GTA Traffic,1158727859386626051,2019-08-06 09:13:44,COLLISION: #Hwy427 SB approching #Hwy401 - 2 vehicles blocking the left lane. ^ag
